ID	index	answer	text	label
700	700	"deep breathing exercises, meditation, positive thinking, etc."	What exercises can be found on the internet?	0
701	701	Internet	Where can related instructional phrases and information be found?	0
702	702	switch jobs	What should health care workers do if stress symptoms have occurred?	0
703	703	a group interview	What should health care workers be asked to conduct in case of serious incidents?	0
704	704	2 weeks	"How long can depression, anxiety, panic attacks, etc. be relieved for?"	0
705	705	One-on-one	What type of psychological counseling can be carried out?	0
706	706	"voice, video, telephone and other various methods"	What can be used to prevent infection of psychological intervention personnel?	0
707	707	Newcastle	What city is facing the unknown risk of pneumonia?	0
708	708	negative emotions and difficulties in getting rid of them	What are people experiencing significant disruptions in their normal lives due to?	0
709	709	self-regulate at home	What can the following methods improve the general public's ability to do?	0
710	710	"regularly rather than ""at all times"""	How should the public respond to the Newcastle pneumonia epidemic?	0
711	711	Information management	What is a change in the traditional way of handling information about the disease?	0
712	712	formal channels	Where does the public learn about the outbreak and related protective knowledge?	0
713	713	Frequent reports	"What is intended to draw attention to the disease, but there is no need to panic about it?"	0
714	714	spend a few minutes every half day to pay attention to the epidemic information	What can you do to set an information alarm clock?	0
715	715	"stronger ""psychological immunity"""	A rich and regular life will give us what?	0
716	716	Maintain social ties and give support to each other	What can improve the general public's ability to self-regulate at home?	0
717	717	Close family ties and social support	"What is an important source of ""security"" for people who feel isolated and helpless in the face of the risks of an epidemic?"	0
718	718	Close family ties and social support	"What are important sources of ""safety"" for people who feel isolated and helpless in the face of the risks of an epidemic?"	0
719	719	communicate with friends	What is it advisable to do to encourage each other?	0
720	720	"phone, Internet, and cell phone text messaging"	What can be used to prevent the spread of novel pneumonia?	0
721	721	give more encouragement and life care	What should vulnerable people do?	0
722	722	Monitor psychological power and help yourself before helping others	What is a good way to prevent the spread of Newcastle pneumonia?	0
723	723	frustrated or inadequate	What do we sometimes feel in the face of difficult situations in areas with severe epidemics?	0
724	724	one minute	How long does it take for people to assess their emotional state every half day?	0
725	725	adjust the pace and intensity of your assistance	"What can you do if you are already depleted, helpless and frustrated?"	0
726	726	"depletion of your ""psychological power"""	What should you avoid seeking help or medical attention if you feel emotional and physical abnormalities and discomfort?	0
727	727	positive	What is it important to look at life in daily life?	0
728	728	a good diet	What should you pay attention to in your daily life?	0
729	729	alcohol and tobacco	What do people not try to relieve tension through?	0
730	730	blindly optimistic	What should you not be when the spread of the disease is effectively contained?	0
731	731	children must have a lot of curiosity and wonder why the planned winter vacation trip is cancelled?	Why do children have to wear a mask when they go out?	0
732	732	the start of school	What is delayed because of the new coronavirus pneumonia?	0
733	733	"adjust their self-state, maintain emotional stability and regular and orderly life"	What should parents do when facing children?	0
734	734	their parents' emotions and behaviors	What do children observe and experience the world through?	0
735	735	"study, indoor exercise, housework, parent-child games, etc."	What can parents consciously arrange to help their children adjust their life routine?	0
736	736	to bring confidence and security to their children	Why should parents increase emotional communication between relatives?	0
737	737	express their feelings	What can parents help their children do through drawing and doodling?	0
